0x7FFE, Empty
0x2DDC, Rococo Sofa
0x2DDD, Rococo Chair
0x2DDE, Rococo Dresser
0x2DDF, Rococo Wardrobe
0x2DE0, Rococo Clock
0x2DE1, Rococo Vanity
0x2DE2, Rococo Lamp
0x2DE3, Rococo Table
0x2DE4, Alpine Bed
0x2DE5, Alpine Sofa
0x2DE6, Alpine Chair
0x2DE7, Alpine Dresser
0x2DE8, Alpine Closet
0x2DE9, Alpine Lamp
0x2DEA, Alpine Panel
0x2DEB, Alpine Shelf
0x2DEC, Large Alpine Table
0x2DED, Alpine Low Table
0x2DEE, Alpine Kitchen Cart
0x2DEF, Astro CD Player
0x2DF0, Astro Bed
0x2DF1, Astro Sofa
0x2DF2, Astro Chair
0x2DF3, Astro Dresser
0x2DF4, Astro Closet
0x2DF5, Astro Clock
0x2DF6, Astro Table
0x2DF7, Astro TV
0x2DF8, Astro Shelf
0x2DF9, Astro Lamp
0x2DFA, Card Tower
0x2DFB, Card Bed
0x2DFC, Card Sofa
0x2DFD, Card Chair
0x2DFE, Card Dresser
0x2DFF, Card Closet
0x2E00, Card Wall Clock
0x2E01, Card Lamp
0x2E02, Card Screen
0x2E03, Card Shelf
0x2E04, Card Table
0x2E05, Stripe Dresser
0x2E06, Stripe Lamp
0x2E07, Stripe Closet
0x2E08, Stripe TV
0x2E09, Stripe Table
0x2E0A, Stripe Sofa
0x2E0B, Stripe Shelf
0x2E0C, Stripe Clock
0x2E0D, Stripe Bed
0x2E0E, Stripe Bathroom Sink
0x2E0F, Stripe Chair
0x2E10, Sloppy Bed
0x2E11, Sloppy Sofa
0x2E12, Sloppy Clock
0x2E13, Sloppy Chair
0x2E14, Sloppy Table
0x2E15, Sloppy Closet
0x2E16, Sloppy Sink
0x2E17, Sloppy Lamp
0x2E18, Sloppy Stereo
0x2E19, Sloppy TV
0x2E1A, Sloppy Dresser
0x2E1B, Beacon Fire
0x2E1C, Circle Banner
0x2E1D, General's Fan
0x2E1E, Hedge Standee
0x2E1F, Grass Standee
0x2E20, Mountain Standee
0x2E21, Tree Standee
0x2E22, Cacao Tree
0x2E23, Drinking Fountain
0x2E24, Potted Ivy
0x2E25, Genie's Lamp
0x2E26, Boomerang
0x2E27, Neon Sign
0x2E28, Rooster Of Barcelos
0x2E29, Dala Horse
0x2E2A, Dream Catcher
0x2E2B, Skeleton Figurine
0x2E2C, Post-Office Poster
0x2E2D, Shamrock Clock
0x2E2E, Red-Tasseled Lantern
0x2E2F, Hula Doll
0x2E30, Moai Statue
0x2E31, Tribal Mask
0x2E32, Merlion
0x2E33, Pagoda
0x2E34, Mermaid Statue
0x2E35, Mouth Of Truth
0x2E36, Manneken Pis
0x2E37, Matryoshka
0x2E38, Samgyetang
0x2E39, Eiffel Tower
0x2E3A, Jolly Roger
0x2E3B, Vintage Telescope
0x2E3C, Pirate's Armor
0x2E3D, Marshmallow Chair
0x2E3E, Cardboard Table
0x2E3F, Cardboard Chair
0x2E40, Cardboard Sofa
0x2E41, Cardboard Closet
0x2E42, Cardboard Bed
0x2E43, Zodiac Rat
0x2E44, Zodiac Ox
0x2E45, Zodiac Tiger
0x2E46, Zodiac Rabbit
0x2E47, Zodiac Dragon
0x2E48, Zodiac Snake
0x2E49, Zodiac Horse
0x2E4A, Zodiac Goat
0x2E4B, Zodiac Monkey
0x2E4C, Zodiac Rooster
0x2E4D, Zodiac Dog
0x2E4E, Zodiac Boar
0x2E4F, Wall-Mounted Monitor
0x2E50, Hologram Machine
0x2E51, Space Captain's Seat
0x2E52, Crew Member's Seat
0x2E53, Space Console
0x2E54, Large Space Console
0x2E55, Small Space Console
0x2E56, Captain's Monitor
0x2E57, Crew's Monitor
0x2E58, Spherical Radar
0x2E59, Chocolate Cake
0x2E5A, Cream And Sugar
0x2E5B, Coffee Cup
0x2E5C, Dessert Case
0x2E5D, Coffee Grinder
0x2E5E, Birthday Table
0x2E5F, Birthday Candles
0x2E60, Birthday Sign
0x2E61, Birthday Cake
0x2E62, Lift Chair
0x2E63, Snowman Matryoshka
0x2E64, Ten Billion Barrel
0x2E65, Curling Stone
0x2E66, Pepper Mill
0x2E67, Sketchbook
0x2E68, Toy Camera
0x2E69, Kinderdijk Windmill
0x2E6A, Tuk-Tuk
0x2E6B, World Map
0x2E6C, Bobsled
0x2E6D, Slalom Gate
0x2E6E, Camp Stove
0x2E6F, Ski Rack
0x2E70, Sitar
0x2E71, Ayers Rock
0x2E72, Smoker
0x2E73, Gaudí's Lizard
0x2E74, Songpyeon
0x2E75, Bagpipes
0x2E76, Big Ben
0x2E77, Snow Machine
0x2E78, Twelve-Grape Plate
0x2E79, Sea Globe
0x2E7A, Nutcracker
0x2E7B, Wii Balance Board
0x2E7C, Holiday Stocking
0x2E7D, Berliner
0x2E7E, Snowmobile
0x2E7F, Love Tester
0x2E80, Statue Of Liberty
0x2E81, Patchwork Chair
0x2E82, Patchwork Dresser
0x2E83, Patchwork Lamp
0x2E84, Patchwork Table
0x2E85, Patchwork Sofa
0x2E86, General's Stool
0x2E87, Shogi Piece
0x2E88, Board Game Piece
0x2E89, Balloon TV
0x2E8A, Balloon Sofa
0x2E8B, Balloon Clock
0x2E8C, Balloon Lamp
0x2E8D, Balloon Table
0x2E8E, Balloon Bed
0x2E8F, Balloon Chair
0x2E90, Balloon Dresser
0x2E91, Balloon-Poodle Lamp
0x2E92, Balloon Closet
0x2E93, Balloon Vanity
0x2E94, Lily Record Player
0x2E95, Rose Sofa
0x2E96, Sunflower Stereo
0x2E97, Tulip Dresser
0x2E98, Violet Screen
0x2E99, Hydrangea Bed
0x2E9A, Azalea Stool
0x2E9B, Pansy Table
0x2E9C, Cosmos Fan
0x2E9D, Hibiscus Clock
0x2E9E, Ultra Hand
0x2E9F, Ultra Scope
0x2EA0, Ultra Machine
0x2EA1, Giraffe Ruler
0x2EA2, Vintage Radio
0x2EA3, Zero Lamp
0x2EA4, One Lamp
0x2EA5, Two Lamp
0x2EA6, Three Lamp
0x2EA7, Four Lamp
0x2EA8, Five Lamp
0x2EA9, Six Lamp
0x2EAA, Seven Lamp
0x2EAB, Eight Lamp
0x2EAC, Nine Lamp
0x2EAD, Aries Rocking Chair
0x2EAE, Taurus Bathtub
0x2EAF, Gemini Closet
0x2EB0, Cancer Table
0x2EB1, Leo Sculpture
0x2EB2, Virgo Harp
0x2EB3, Libra Scale
0x2EB4, Scorpio Lamp
0x2EB5, Sagittarius Arrow
0x2EB6, Capricorn Ornament
0x2EB7, Aquarius Urn
0x2EB8, Pisces Lamp
0x2EB9, Sunrise Lamp
0x2EBA, Aurora Screen
0x2EBB, Sprout Table
0x2EBC, Cherry-Blossom Clock
0x2EBD, Leaf Bed
0x2EBE, Rainbow Screen
0x2EBF, Palm-Tree Lamp
0x2EC0, Fireworks Table
0x2EC1, Full-Moon Vanity
0x2EC2, Rice-Plant Bed
0x2EC3, Autumn-Leaf Chair
0x2EC4, Tree-Stump Chair
0x2EC5, Corkboard
0x2EC6, Kitchen Scale
0x2EC7, Sushi Platter
0x2EC8, Kokeshi Doll
0x2EC9, 24-hour-Shop Model
0x2ECA, In-Store Bellpoint
0x2ECB, Soft-Drink Display
0x2ECC, Sandwich Display
0x2ECD, 24-hour-Shop Sign
0x2ECE, 24-hour-Shop Counter
0x2ECF, Barbecue Bed
0x2ED0, Notebook Wardrobe
0x2ED1, Eraser Sofa
0x2ED2, Notebook Bed
0x2ED3, Pencil Screen
0x2ED4, Sticker Tape Liner
0x2ED5, Set Square Table
0x2ED6, Toy Piano
0x2ED7, Exam Table
0x2ED8, Office Phone
0x2ED9, Desk Bell
0x2EDA, Wooden Bucket
0x2EDB, Coconut Juice
0x2EDC, Ramen Cup
0x2EDD, Firewood
0x2EDE, Burger Meal
0x2EDF, Candelabra
0x2EE0, Metal Box
0x2EE1, Standing Sink
0x2EE2, Ring
0x2EE3, Air Purifier
0x2EE4, Classic Screen
0x2EE5, Sushi Tray
0x2EE6, Synthesizer
0x2EE7, Toolbox
0x2EE8, Towel Basket
0x2EE9, Hanging Strap
0x2EEA, Yarn Basket
0x2EEB, Basic Teacher's Desk
0x2EEC, Train Seat
0x2EED, Whole Pizza
0x2EEE, Plant Partition
0x2EEF, Ramen
0x2EF0, Tart
0x2EF1, Fancy Tea Set
0x2EF2, Ringtoss
0x2EF3, Moss Ball
0x2EF4, Hose Reel
0x2EF5, Greenhouse Box
0x2EF6, Tractor
0x2EF7, Wooden Bear
0x2EF8, Lucky Doll
0x2EF9, Zen Desk
0x2EFA, Ikebana Display
0x2EFB, Rolling Cart
0x2EFC, Antique Shelf
0x2EFD, Conveyor Belt
0x2EFE, Air Pump
0x2EFF, Stack Of Books
0x2F00, Bread Basket
0x2F01, Light Breakfast
0x2F02, Hearty Breakfast
0x2F03, Pancakes
0x2F04, Ice-Cream Display
0x2F05, Tin Watering Can
0x2F06, First-Aid Kit
0x2F07, Milk Canister
0x2F08, Rice Balls
0x2F09, Pile Of Cash
0x2F0A, Silver Teapot
0x2F0B, Sushi Container
0x2F0C, Rice Bales
0x2F0D, Pitcher Plant
0x2F0E, Futon Mattress
0x2F0F, Zen Tea Set
0x2F10, Trellis
0x2F11, Boston Bag
0x2F12, Kick Scooter
0x2F13, Lunch Box
0x2F14, Milk Carton
0x2F15, Bistro Table
0x2F16, Plastic Canister
0x2F17, Forklift
0x2F18, Pylon Set
0x2F19, Barbell
0x2F1A, Laboratory Capsule
0x2F1B, File Cabinet (L)
0x2F1C, File Cabinet (M)
0x2F1D, Rolling File Cart
0x2F1E, Accordion Screen
0x2F1F, Metal-And-Wood Chair
0x2F20, Jail Bars
0x2F21, Modern Cash Register
0x2F22, Changing Room
0x2F23, Roasted Dino Meat
0x2F24, Villager Statue
0x2F25, Wooden Duckboards
0x2F26, Sparrow's Nest
0x2F27, Swinging Bench
0x2F28, Desktop TV
0x2F29, Platform
0x2F2A, Balance Beam
0x2F2B, Exercise Ball
0x2F2C, Table With Cloth
0x2F2D, Dinnerware
0x2F2E, Drafting Table
0x2F2F, Hanger Rack
0x2F30, Pastel Low Table
0x2F31, Fish On A Board
0x2F32, Menu Chalkboard
0x2F33, Wooden Counter
0x2F34, Unicycle
0x2F35, Towel Rack
0x2F36, Metal-And-Wood Table
0x2F37, Rolling Closet
0x2F38, Metal Flagpole
0x2F39, Cornstalks
0x2F3A, Bowl Sink
0x2F3B, Ball
0x2F3C, Glass Partition
0x2F3D, Cypress Plant
0x2F3E, Flower Display Case
0x2F3F, Tong-And-Tray Stand
0x2F40, Potato Gratin
0x2F41, Umbrella Stand
0x2F42, Metal Can
0x2F43, Salon Mirror Stand
0x2F44, Garden Chair
0x2F45, Shopping Bag
0x2F46, Zen Phone Stand
0x2F47, Flower Bed
0x2F48, Sandbox
0x2F49, Garden Table
0x2F4A, Do-Not-Enter Sign
0x2F4B, Handwashing Area
0x2F4C, Book Stands
0x2F4D, Operating-Room Cart
0x2F4E, Modern Hospital Bed
0x2F4F, Modern Office Chair
0x2F50, Trash Bags
0x2F51, Lecture-Hall Bench
0x2F52, Lecture-Hall Desk
0x2F53, Meeting-Room Table
0x2F54, Box-Shaped Seat
0x2F55, Worktable
0x2F56, Minifridge
0x2F57, Stretcher
0x2F58, Office Cabinet
0x2F59, Crayons
0x2F5A, Black Phone
0x2F5B, Cable Spool
0x2F5C, Baseball Set
0x2F5D, Office Clock
0x2F5E, Flower Wreath
0x2F5F, Succulent Plant
0x2F60, Meeting-Room Chair
0x2F61, Public Telephone
0x2F62, Beauty-Salon Cart
0x2F63, Money Box
0x2F64, Zen Low Table
0x2F65, Operating Table
0x2F66, Merchandise Table
0x2F67, Doctor's Desk
0x2F68, Tennis Racket
0x2F69, Cash Tray
0x2F6A, Desktop Mic
0x2F6B, Tire Stack
0x2F6C, School Locker
0x2F6D, Coin Locker
0x2F6E, Lectern With Mic
0x2F6F, Gift Pile
0x2F70, Zen Backpack
0x2F71, Fancy Display Case
0x2F72, Popcorn
0x2F73, Counter Seat
0x2F74, Zen Chair
0x2F75, Glass Screen
0x2F76, Busing Station
0x2F77, Round-Cloth Table
0x2F78, Waiting-Room Bench
0x2F79, Square Minitable
0x2F7A, Metal-Rim Table
0x2F7B, Green Net
0x2F7C, Wood-Plank Table
0x2F7D, Plastic File Box
0x2F7E, Iron Garden Chair
0x2F7F, Iron Garden Table
0x2F80, Kiddie Meal
0x2F81, Wall-Mounted TV
0x2F82, Billboard
0x2F83, Water Pot
0x2F84, Stack Of Clothes
0x2F85, Snack Machine
0x2F86, Alto Saxophone
0x2F87, Retro Sink
0x2F88, Perfume Bottles
0x2F89, Cans
0x2F8A, Propane Tanks
0x2F8B, Zen Screen
0x2F8C, Bamboo Fence
0x2F8D, Massage Recliner
0x2F8E, Zen Barrel
0x2F8F, Reception Chair
0x2F90, Drink Machine
0x2F91, Snare Drum
0x2F92, Wii U Console
0x2F93, Document Stack
0x2F94, Imperial Chair
0x2F95, Fruit Drink
0x2F96, Shaved Ice
0x2F97, Theater Seat
0x2F98, Garbage Bin
0x2F99, Slipper Rack
0x2F9A, Teppanyaki Grill
0x2F9B, Red Cash Register
0x2F9C, Brick Oven
0x2F9D, Handbag
0x2F9E, Silver Mic
0x2F9F, Organ
0x2FA0, Xylophone
0x2FA1, Trumpet
0x2FA2, Sound Mixer
0x2FA3, Kitchen Counter
0x2FA4, Kitchen Refrigerator
0x2FA5, Sushi Menu
0x2FA6, Electric Bass
0x2FA7, Cafeteria Table
0x2FA8, Serving Cart
0x2FA9, Reception Counter
0x2FAA, Outdoor Sign
0x2FAB, Stacked Magazines
0x2FAC, Narrow Clock
0x2FAD, Pen-Case Chair
0x2FAE, Wood Display Stand
0x2FAF, Casual Display Stand
0x2FB0, Fancy Display Stand
0x2FB1, Basic Display Stand
0x2FB2, Store Shelf
0x2FB3, Floor Light
0x2FB4, Brown Seat
0x2FB5, Lunch Pack
0x2FB6, Set Lunch
0x2FB7, Skateboard Rack
0x2FB8, White Office Desk
0x2FB9, Basic Trash Can
0x2FBA, Salon Chair
0x2FBB, Daimyo's Tray
0x2FBC, Single Rose
0x2FBD, Mug
0x2FBE, Record Box
0x2FBF, Cruiser Bike
0x2FC0, Big Amp
0x2FC1, Video Camera
0x2FC2, Speaker
0x2FC3, Kitchen Dishwasher
0x2FC4, Medicine Cabinet
0x2FC5, Sausage
0x2FC6, Chain Divider
0x2FC7, Garden Tools
0x2FC8, Tool Cart
0x2FC9, Soccer Goal
0x2FCA, Electric Sign
0x2FCB, Round Electric Sign
0x2FCC, Desk Mirror
0x2FCD, Locker Stack
0x2FCE, Garden Faucet
0x2FCF, Barrel Planter
0x2FD0, Garden Rock
0x2FD1, Tall Garden Rock
0x2FD2, Natural Bench
0x2FD3, Natural Chair
0x2FD4, Natural Table
0x2FD5, Natural Low Table
0x2FD6, Natural Lamp
0x2FD7, Elegant Chair
0x2FD8, Elegant Bench
0x2FD9, Compact Car
0x2FDA, Sports Car
0x2FDB, Fish And Chips
0x2FDC, Pasta
0x2FDD, Cheese
0x2FDE, Tacos
0x2FDF, Kaiseki Meal
0x2FE0, Ivy Partition
0x2FE1, Cup Of Tea
0x2FE2, Donburi
0x2FE3, Simple Panel
0x2FE4, Cutting-Board Set
0x2FE5, Bread-Making Set
0x2FE6, Kitchen Stove
0x2FE7, Sample Case
0x2FE8, Counter Table
0x2FE9, Jewelry Case
0x2FEA, Decoy Duck
0x2FEB, Curry Plate
0x2FEC, Modern Wash Station
0x2FED, Autograph Cards
0x2FEE, Decorative Plate
0x2FEF, Tile Screen
0x2FF0, Floor Monitor
0x2FF1, Strapped Books
0x2FF2, Board Game
0x2FF3, Tool Shelf
0x2FF4, Bath Set
0x2FF5, EKG Machine
0x2FF6, Zen Cupboard
0x2FF7, Casablanca Lilies
0x2FF8, Udon Soup
0x2FF9, Donut Box
0x2FFA, Blowfish Sashimi
0x2FFB, Watermelon
0x2FFC, Steamed Lobster
0x2FFD, Omelet
0x2FFE, Paella
0x2FFF, Retro Screen
0x3000, Bamboo Bench
0x3001, Bus-Stop Stand
0x3002, Shoe Locker
0x3003, Reception Window
0x3004, Warming Buffet
0x3005, Cupcake
0x3006, Glass Teapot
0x3007, Espresso Machine
0x3008, Floor Seat
0x3009, Imperial Pot
0x300A, Console Table
0x300B, Round Pillow
0x300C, Hanging Chair
0x300D, Garden Lantern
0x300E, Bathroom Shelf
0x300F, Scooter
0x3010, Round Cushion
0x3011, Basket Chair
0x3012, Zen Cushion
0x3013, Scattered Papers
0x3014, Large Tea Table
0x3015, New Nintendo 3DS
0x3016, New Nintendo 3DS XL
0x3017, Wii U Station
0x3018, Nintendo 3DS Station
0x3019, Wii U Game Shelf
0x301A, Nintendo 3DS Shelf
0x301B, Amiibo Shelf
0x301C, Disk Writer
0x301D, Giant Game Boy
0x301E, Barbecue Spit
0x301F, Wyvern Eggs
0x3020, Hunter
0x3021, Red Wing
0x3022, Felyne Guardian
0x3023, Hunter's Cart
0x3024, Palico Board
0x3025, Item Box
0x3026, Poogie
0x3027, Hunter's Hive
0x3028, Sushi Bench
0x3029, Shop Ice-Cream Case
0x302A, 24-hour-Shop Baskets
0x302B, 24-hour-Shop Banner
0x302C, Hot-Snack Case
0x302D, Shop Coffee Machine
0x302E, Massive Cake
0x302F, Candy House
0x3030, UFO
0x3031, Giant Ant
0x3032, Mountain
0x3033, Iceberg
0x3034, Sun
0x3035, Mountain Of Money
0x3036, Giant Stew Pot
0x3037, Carriage
0x3038, Teacup Ride
0x3039, Giant Teddy Bear
0x303A, Robot Hero
0x303B, Monitor Tower
0x303C, Tent
0x303D, Propeller Plane
0x303E, Submarine
0x303F, Luxury Car
0x3040, Large Egg
0x3041, Inflatable Resetti
0x3042, Sapling Clock
0x3043, Super Sea Snail
0x3044, Inkopolis Sign
0x3045, Inkopolis Table
0x3046, Splatoon Tower
0x3047, Squid Bumper
0x3048, Inkopolis Chair
0x3049, Splattershot
0x304A, Left Splatfest Sign
0x304B, Right Splatfest Sign
0x304C, Splatoon Spawn Point
0x304D, Standing TV
0x304E, Desert Island Map
0x304F, Frying Pan
0x3050, Desert Island Table
0x3051, Desert Island Stool
0x3052, Hello Kitty Drawers
0x3053, Hello Kitty Planter
0x3054, Hello Kitty Bed
0x3055, Hello Kitty Table
0x3056, Hello Kitty Chair
0x3057, Hello Kitty Clock
0x3058, Hello Kitty Clock
0x3059, My Melody Bed
0x305A, My Melody Clock
0x305B, My Melody Clock
0x305C, My Melody Chair
0x305D, My Melody Dresser
0x305E, My Melody Table
0x305F, Pompompurin Bed
0x3060, Pompompurin Chair
0x3061, Pompompurin Rack
0x3062, Pompompurin Table
0x3063, Pompompurin Pudding
0x3064, Pompompurin TV
0x3065, Pompompurin TV
0x3066, Kiki And Lala Bed
0x3067, Kiki And Lala Clock
0x3068, Kiki And Lala Clock
0x3069, Kiki And Lala Table
0x306A, Kiki And Lala Sofa
0x306B, Cloud-Making Machine
0x306C, Cinnamoroll Table
0x306D, Cinnamoroll Parasol
0x306E, Cinnamoroll Sofa
0x306F, Cinnamoroll Sign
0x3070, Cinnamoroll Stool
0x3071, Cinnamoroll Tray
0x3072, Kerokerokeroppi Tray
0x3073, Kerokerokeroppi Cake
0x3074, Stone Lantern
0x3075, Tranquil Bridge
0x3076, Shoji Bench
0x3077, Kerokerokeroppi Doll
0x3078, New 3DS XL - HHD
0x3079, New 3DS - Isabelle
0x307A, New 3DS - Mabel
0x307B, New 3DS - Sable
0x307C, New 3DS - K.K.
0x307D, New 3DS - T&T
0x307E, Nook's Homes Car
0x307F, Isabelle Scooter
0x3080, Bomb
0x3081, Fairy Bottle
0x3082, Hyrulean Treasure
0x3083, Cucco Ornament
0x3084, Gossip Stone
0x3085, Heart
0x3086, Heart Container
0x3087, Piece Of Heart
0x3088, Lon Lon Milk
0x3089, Termina's Moon
0x308A, Hylian Shield
0x308B, Hero Of Time Scroll
0x308C, Rupee
0x308D, Model Bus
0x308E, Model Sailor
0x308F, Nintendo Bench
0x3090, Chihuahua Ornament
0x3091, Dalmatian Ornament
0x3092, Dachshund Ornament
0x3093, Labrador Ornament
0x3094, GameCube Drawer
0x3095, Wii Remote Cabinet
0x3096, NDS Lite Bench
0x3097, Nintendo DSi Bench
0x3098, Lotus Pond
0x3099, 24-hour-Shop Clock
0x309A, Donut Cushion
0x309B, Otomon Egg
0x309C, Nabiru Ornament
0x309D, Fueki Pot
0x309E, Fueki Chair
0x309F, Fueki Drawers
0x30A0, Fueki Stereo
0x30A1, Fueki Table
0x30A2, Fruit-Panel Cushion
0x30A3, Cow Skull (Unused)
0x30A4, Cow Skull (Unused 2)
0x30A5, Nook Homes Mat
0x30A6, K.K. Guitar Case
0x30A7, Cow Skull (Unused 3)
0x30A8, Sewing Kit
0x30A9, Quilted Tapestry
0x30AA, Durian Flower Basket
0x30AB, Banana Flower Basket
0x30AC, Retro Sign
0x30AD, Cart Return
0x30AE, Box With Helmet
0x30AF, Half-Eaten Pizza
0x30B0, Overflowing Trash
0x30B1, Rover Suitcase
0x30B4, 2017 Cake
0x30B5, White Festive Tree
0x30B6, Heavy Tome
0x30B7, Museum Clock
0x30B8, Gadget Shelf
0x30B9, Sacks Of Money
0x30BA, Sales Graph
0x30BB, Nook's Homes Mat
0x30BC, Re-Tail Clock
0x30BD, Re-Tail Mat
0x30BE, Carpentry Set
0x30BF, Tool Stand
0x30C0, Kicks Mat
0x30C1, Shoe Boxes
0x30C2, Shoe-Polishing Set
0x30C3, PA System
0x30C4, Blueprints
0x30C5, DJ K.K. Booth
0x30C6, Guitar Case
0x30C7, Shop Mat
0x30C8, Museum Mat
0x30C9, Nook's Homes Model
0x30CA, Wendell's Painting
0x30CB, Instruction Manual
//Mannequins
0x30CC, Mannequin #1
0x30CD, Mannequin #2
0x30CE, Mannequin #3
0x30CF, Mannequin #4
0x30D0, Gracie Display Mannequin #1
0x30D1, Gracie Display Mannequin #2
//Art
0x30D2, Dynamic Painting
0x30D3, Solemn Painting
0x30D4, Quaint Painting
0x30D5, Basic Painting
0x30D6, Famous Painting
0x30D7, Perfect Painting
0x30D8, Amazing Painting
0x30D9, Nice Painting
0x30DA, Moving Painting
0x30DB, Common Painting
0x30DC, Flowery Painting
0x30DD, Warm Painting
0x30DE, Jolly Painting
0x30DF, Fine Painting
0x30E0, Scary Painting
0x30E1, Proper Painting
0x30E2, Neutral Painting
0x30E3, Worthy Painting
0x30E4, Calm Painting
0x30E5, Moody Painting
0x30E6, Wistful Painting
0x30E7, Serene Painting
0x30E8, Scenic Painting
0x30E9, Wild Painting
0x30EA, Graceful Painting
0x30EB, Beautiful Statue
0x30EC, Valiant Statue
0x30ED, Gallant Statue
0x30EE, Robust Statue
0x30EF, Great Statue
0x30F0, Mystic Statue
0x30F1, Ancient Statue
0x30F2, Motherly Statue
0x30F3, Dynamic Painting (Fake)
0x30F4, Solemn Painting (Fake)
0x30F5, Quaint Painting (Fake)
0x30F6, Basic Painting (Fake)
0x30F7, Famous Painting (Fake)
0x30F8, Amazing Painting (Fake)
0x30F9, Moving Painting (Fake)
0x30FA, Jolly Painting (Fake)
0x30FB, Scary Painting (Fake)
0x30FC, Neutral Painting (Fake)
0x30FD, Wistful Painting (Fake)
0x30FE, Serene Painting (Fake)
0x30FF, Wild Painting (Fake)
0x3100, Graceful Painting (Fake)
0x3101, Beautiful Statue (Fake)
0x3102, Valiant Statue (Fake)
0x3103, Gallant Statue (Fake)
0x3104, Robust Statue (Fake)
0x3105, Great Statue (Fake)
0x3106, Mystic Statue (Fake)
0x3107, Ancient Statue (Fake)
0x3108, Motherly Statue (Fake)
//Art (Wall Variants)
0x3109, Dynamic Painting (Wall)
0x310A, Solemn Painting (Wall)
0x310B, Quaint Painting (Wall)
0x310C, Basic Painting (Wall)
0x310D, Famous Painting (Wall)
0x310E, Perfect Painting (Wall)
0x310F, Amazing Painting (Wall)
0x3110, Nice Painting (Wall)
0x3111, Moving Painting (Wall)
0x3112, Common Painting (Wall)
0x3113, Flowery Painting (Wall)
0x3114, Warm Painting (Wall)
0x3115, Jolly Painting (Wall)
0x3116, Fine Painting (Wall)
0x3117, Scary Painting (Wall)
0x3118, Proper Painting (Wall)
0x3119, Neutral Painting (Wall)
0x311A, Worthy Painting (Wall)
0x311B, Calm Painting (Wall)
0x311C, Moody Painting (Wall)
0x311D, Wistful Painting (Wall)
0x311E, Serene Painting (Wall)
0x311F, Scenic Painting (Wall)
0x3120, Wild Painting (Wall)
0x3121, Graceful Painting (Wall)
0x3122, Dynamic Painting (Fake) (Wall)
0x3123, Solemn Painting (Fake) (Wall)
0x3124, Quaint Painting (Fake) (Wall)
0x3125, Basic Painting (Fake) (Wall)
0x3126, Famous Painting (Fake) (Wall)
0x3127, Amazing Painting (Fake) (Wall)
0x3128, Moving Painting (Fake) (Wall)
0x3129, Jolly Painting (Fake) (Wall)
0x312A, Scary Painting (Fake) (Wall)
0x312B, Neutral Painting (Fake) (Wall)
0x312C, Wistful Painting (Fake) (Wall)
0x312D, Serene Painting (Fake) (Wall)
0x312E, Wild Painting (Fake) (Wall)
0x312F, Graceful Painting (Fake) (Wall)
//Fossils
0x3130, Amber
0x3131, Ammonite
0x3132, Coprolite
0x3133, Dinosaur Egg
0x3134, Fern Fossil
0x3135, Dinosaur Track
0x3136, Archaeopteryx
0x3137, Peking Man
0x3138, Shark Tooth
0x3139, Trilobite
0x313A, T. Rex Skull
0x313B, T. Rex Torso
0x313C, T. Rex Tail
0x313D, Tricera Skull
0x313E, Tricera Torso
0x313F, Tricera Tail
0x3140, Mammoth Skull
0x3141, Mammoth Torso
0x3142, Ankylo Skull
0x3143, Ankylo Torso
0x3144, Ankylo Tail
0x3145, Apato Skull
0x3146, Apato Torso
0x3147, Apato Tail
0x3148, Dimetrodon Skull
0x3149, Dimetrodon Torso
0x314A, Dimetrodon Tail
0x314B, Iguanodon Skull
0x314C, Iguanodon Torso
0x314D, Iguanodon Tail
0x314E, Sabertooth Skull
0x314F, Sabertooth Torso
0x3150, Pachysaurus Skull
0x3151, Pachysaurus Torso
0x3152, Pachysaurus Tail
0x3153, Parasaur Skull
0x3154, Parasaur Torso
0x3155, Parasaur Tail
0x3156, Diplo Skull
0x3157, Diplo Neck
0x3158, Diplo Chest
0x3159, Diplo Hip
0x315A, Diplo Tail
0x315B, Plesio Skull
0x315C, Plesio Neck
0x315D, Plesio Torso
0x315E, Stego Skull
0x315F, Stego Torso
0x3160, Stego Tail
0x3161, Ptera Skull
0x3162, Ptera Left Wing
0x3163, Ptera Right Wing
0x3164, Ichthyo Skull
0x3165, Ichthyo Torso
0x3166, Raptor Skull
0x3167, Raptor Torso
0x3168, Styraco Skull
0x3169, Styraco Torso
0x316A, Styraco Tail
0x316B, Spino Skull
0x316C, Spino Torso
0x316D, Spino Tail
0x316E, Megacero Skull
0x316F, Megacero Torso
0x3170, Megacero Tail
0x3171, Archelon Skull
0x3172, Archelon Torso
0x3173, T. Rex Model
0x3174, Tricera Model
0x3175, Mammoth Model
0x3176, Ankylo Model
0x3177, Apato Model
0x3178, Dimetrodon Model
0x3179, Iguanodon Model
0x317A, Sabertooth Model
0x317B, Pachysaurus Model
0x317C, Parasaur Model
0x317D, Diplo Model
0x317E, Plesio Model
0x317F, Stego Model
0x3180, Ptera Model
0x3181, Ichthyo Model
0x3182, Raptor Model
0x3183, Styraco Model
0x3184, Spino Model
0x3185, Megacero Model
0x3186, Archelon Model
//Pics
0x3187, Pic Of Cyrano
0x3188, Pic Of Antonio
0x3189, Pic Of Pango
0x318A, Pic Of Anabelle
0x318B, Pic Of Snooty
0x318C, Pic Of Annalisa
0x318D, Pic Of Olaf
0x318E, Pic Of Teddy
0x318F, Pic Of Pinky
0x3190, Pic Of Curt
0x3191, Pic Of Chow
0x3192, Pic Of Nate
