// Nothing
0x7FFE, Empty
0x2B9D, Turntable
0x2B9E, Reel-to-reel
0x2B9F, Retro Stereo
0x2BA0, Gold Stereo
0x2BA1, Hi-fi Stereo
0x2BA2, High-end Stereo
0x2BA3, Dice Stereo
0x2BA4, Tape Deck
0x2BA5, CD Player
0x2BA6, Cassette Player
0x2BA7, Round Clock
0x2BA8, Kitschy Clock
0x2BA9, Antique Clock
0x2BAA, Cube Clock
0x2BAB, Odd Clock
0x2BAC, Oval Clock
0x2BAD, Owl Clock
0x2BAE, Alarm Clock
0x2BAF, Common Chair
0x2BB0, Rocking Chair
0x2BB1, Lefty Desk
0x2BB2, Righty Desk
0x2BB3, Gas Pump
0x2BB4, Extinguisher
0x2BB5, Fire Hydrant
0x2BB6, Raccoon Figurine
0x2BB7, Barber's Pole
0x2BB8, Candy Machine
0x2BB9, Scarecrow
0x2BBA, Birdcage
0x2BBB, Phone Box
0x2BBC, Outdoor Bath
0x2BBD, Wheat Field
0x2BBE, Computer
0x2BBF, Pineapple Bed
0x2BC0, Glass-top Table
0x2BC1, Kotatsu
0x2BC2, Cream Sofa
0x2BC3, Storage Case
0x2BC4, Clothes Closet
0x2BC5, Claw-foot Tub
0x2BC6, Shower
0x2BC7, Massage Chair
0x2BC8, Vacuum Cleaner
0x2BC9, Bottled Ship
0x2BCA, Water Bird
0x2BCB, Executive Toy
0x2BCC, Telescope
0x2BCD, Mochi Pestle
0x2BCE, Old Sewing Machine
0x2BCF, Cardboard Box
0x2BD0, Wooden Box
0x2BD1, Fan
0x2BD2, Candle
0x2BD3, Mini Lamp
0x2BD4, Desk Light
0x2BD5, Table Lamp
0x2BD6, Throne
0x2BD7, Common Bed
0x2BD8, Block
0x2BD9, Coin
0x2BDA, Goal Pole
0x2BDB, Fire Flower
0x2BDC, Super Mushroom
0x2BDD, Green Shell
0x2BDE, Super Star
0x2BDF, 1-Up Mushroom
0x2BE0, ? Block
0x2BE1, Pipe
0x2BE2, Fire Bar
0x2BE3, Bill Blaster
0x2BE4, Yoshi's Egg
0x2BE5, Triple Bananas
0x2BE6, Triple Red Shells
0x2BE7, Kart
0x2BE8, Pikmin
0x2BE9, Blue Falcon
0x2BEA, Master Sword
0x2BEB, Arwing
0x2BEC, Triforce
0x2BED, Metroid
0x2BEE, S.S. Dolphin
0x2BEF, Jack-in-the-box
0x2BF0, Kadomatsu
0x2BF1, Kagamimochi
0x2BF2, Hinaningyo
0x2BF3, Big Festive Tree
0x2BF4, Festive Tree
0x2BF5, Festive Flag
0x2BF6, Festive Candle
0x2BF7, Lovely Phone
0x2BF8, Box Of Tissues
0x2BF9, Piggy Bank
0x2BFA, Bellpoint
0x2BFB, Aluminum Briefcase
0x2BFC, Rice Cake
0x2BFD, Dango
0x2BFE, Bamboo Grass
0x2BFF, Resetti Model
0x2C00, Cool Globe
0x2C01, Picnic Basket
0x2C02, Sailboat Model
0x2C03, Wheat Bundle
0x2C04, Espresso Maker
0x2C05, Stuffed Stocking
0x2C06, Snow Globe
0x2C07, Veggie Basket
0x2C08, Yut Board
0x2C09, Hibiscus
0x2C0A, Bureom
0x2C0B, Festive Wreath
0x2C0C, Brown Pot
0x2C0D, White Pot
0x2C0E, Tapestry
0x2C0F, Top
0x2C10, Tokonoma
0x2C11, Carp Banner
0x2C12, Eggplant Cow
0x2C13, Morning Glory
0x2C14, Pile Of Leaves
0x2C15, Sand Castle
0x2C16, Shopping Cart
0x2C17, Hagoita
0x2C18, Blossom Lantern
0x2C19, Cucumber Horse
0x2C1A, Fedora Chair
0x2C1B, Tteok Plate
0x2C1C, Kimbap Plate
0x2C1D, Shaved-ice Lamp
0x2C1E, Flower Bouquet
0x2C1F, Cupid Bench
0x2C20, Display Stand
0x2C21, Glass Display Case
0x2C22, Flat Display Case
0x2C23, Tall Display Case
0x2C24, Museum Chair
0x2C25, Arrow Sign
0x2C26, Fancy Frame
0x2C27, Thermohygrometer
0x2C28, Reception Table
0x2C29, Poster Stand
0x2C2A, Exhibit Partition
0x2C2B, Jellyfish Lamp
0x2C2C, Air Conditioner
0x2C2D, Pendulum Clock
0x2C2E, LED Display
0x2C2F, Gold Fish Trophy
0x2C30, Silver Fish Trophy
0x2C31, Bronze Fish Trophy
0x2C32, Gold Bug Trophy
0x2C33, Silver Bug Trophy
0x2C34, Bronze Bug Trophy
0x2C35, Museum Model
0x2C36, Letter Set
0x2C37, New Year's Noodles
0x2C38, Bell Knickknack
0x2C39, Pipe Stool
0x2C3A, Cornucopia
0x2C3B, Pumpkin Pie
0x2C3C, Turkey
0x2C3D, Afternoon-tea Set
0x2C3E, Large Bookshelf
0x2C3F, Stepladder
0x2C40, Microscope
0x2C41, Moth Orchid
0x2C42, Tricycle
0x2C43, Shower Stall
0x2C44, Mic Stand
0x2C45, Tatami Bed
0x2C46, Harpsichord
0x2C47, Director's Chair
0x2C48, Theremin
0x2C49, Bunk Bed
0x2C4A, Lovely Doll
0x2C4B, Volleyball Net
0x2C4C, Pink Velvet Stool
0x2C4D, Yule Log
0x2C4E, Fancy Doll
0x2C4F, Fruit Basket
0x2C50, Poinsettia
0x2C51, Hot Plate
0x2C52, Snow Bunny
0x2C53, Vintage Telephone
0x2C54, Record Player
0x2C55, Spinning Wheel
0x2C56, Pop-up Book
0x2C57, Drip Pail
0x2C58, Oil Lamp
0x2C59, Electric Kettle
0x2C5A, Wedding Cake
0x2C5B, Candy Jar
0x2C5C, Holiday Candle
0x2C5D, Fish Grill
0x2C5E, Lily Lamp
0x2C5F, Standing Spotlight
0x2C60, Small Spotlight
0x2C61, Stained-glass Lamp
0x2C62, Campfire Cookware
0x2C63, Small Igloo
0x2C64, Colorful Wheel
0x2C65, Vintage Camera
0x2C66, Small LED Display
0x2C67, HHA Pennant
0x2C68, Silver HHA Plaque
0x2C69, Gold HHA Plaque
0x2C6A, Silver HHA Trophy
0x2C6B, Gold HHA Trophy
0x2C6C, Gold House Model
0x2C6D, Cat Tower
0x2C6E, Dishwasher
0x2C6F, Wooden Stool
0x2C70, CD Shelf
0x2C71, Metal Guitar
0x2C72, Large Magazine Rack
0x2C73, Trunk
0x2C74, Milk Can
0x2C75, Coat Hanger
0x2C76, Lotus Lamp
0x2C77, Sewing Machine
0x2C78, Dollhouse
0x2C79, Slushie Machine
0x2C7A, Computer Desk
0x2C7B, Potty
0x2C7C, Kettle
0x2C7D, Homework Set
0x2C7E, Salad Bar
0x2C7F, Rope Partition
0x2C80, Washing Machine
0x2C81, Aroma Pot
0x2C82, Game-show Stand
0x2C83, Soda Case
0x2C84, Donut Stool
0x2C85, Steamed-bun Case
0x2C86, Clay Furnace
0x2C87, Flat-screen TV
0x2C88, Bingo Wheel
0x2C89, Editor's Chair
0x2C8A, Painting Set
0x2C8B, Editor's Desk
0x2C8C, Revolving Spice Rack
0x2C8D, Bathroom Sink
0x2C8E, Incense Burner
0x2C8F, Small Magazine Rack
0x2C90, Rice Cooker
0x2C91, Star Projector
0x2C92, Conveyor-belt Sushi
0x2C93, Star Globe
0x2C94, Whiteboard
0x2C95, Peacock Chair
0x2C96, Whirlpool Bath
0x2C97, Kitchen Island
0x2C98, Cushion
0x2C99, Sanshin
0x2C9A, Effects Rack
0x2C9B, Humidifier
0x2C9C, Time Clock
0x2C9D, Crane Game
0x2C9E, Music Stand
0x2C9F, Ironing Set
0x2CA0, Rolling Suitcase
0x2CA1, Planter
0x2CA2, Dentist's Chair
0x2CA3, Amp
0x2CA4, Loom
0x2CA5, Lazy-Susan Table
0x2CA6, Pickle Jar
0x2CA7, TV Camera
0x2CA8, Buffet Server
0x2CA9, Freezer
0x2CAA, Ceramic Hot Pot
0x2CAB, Stewpot
0x2CAC, Laptop
0x2CAD, Server
0x2CAE, Copy Machine
0x2CAF, Drum Set
0x2CB0, Soda Fountain
0x2CB1, Water Cooler
0x2CB2, Upright Vacuum
0x2CB3, Makeup Case
0x2CB4, Double-neck Guitar
0x2CB5, Virtual Boy
0x2CB6, Popcorn Machine
0x2CB7, DJ's Turntable
0x2CB8, Flashy-flower Sign
0x2CB9, Soft-serve Lamp
0x2CBA, Home-computer Rack
0x2CBB, Pipe Organ
0x2CBC, Karaoke System
0x2CBD, Simple Kettle
0x2CBE, Digital-photo Frame
0x2CBF, Pot Rack
0x2CC0, Wall Flowerpot
0x2CC1, Display Shelf
0x2CC2, Stained Glass
0x2CC3, School Speaker
0x2CC4, Blue Certificate
0x2CC5, Hospital TV
0x2CC6, Cuckoo Clock
0x2CC7, Wall Fan
0x2CC8, Mobile
0x2CC9, Breaker
0x2CCA, Yellow Certificate
0x2CCB, Ventilation Fan
0x2CCC, Life Preserver
0x2CCD, Festival Lantern
0x2CCE, Surveillance Camera
0x2CCF, Exit Sign
0x2CD0, Wall-mounted Speaker
0x2CD1, Sconce
0x2CD2, Bathroom Stall
0x2CD3, Portable Toilet
0x2CD4, Elder Mask
0x2CD5, Ogre Mask
0x2CD6, Female Mask
0x2CD7, Spiderweb Clock
0x2CD8, Caterpillar Sofa
0x2CD9, Beetle Chair
0x2CDA, Stag-beetle Chair
0x2CDB, Honeybee Chest
0x2CDC, Firefly Lamp
0x2CDD, Mini Butterfly Table
0x2CDE, Ladybug Chair
0x2CDF, Snail Clock
0x2CE0, Cicada Stereo
0x2CE1, Sea-anemone Bed
0x2CE2, Squid Chair
0x2CE3, Crab Clock
0x2CE4, Football-fish Lamp
0x2CE5, Octopus Chair
0x2CE6, Red-snapper Chair
0x2CE7, Puffer-fish TV
0x2CE8, Dab Table
0x2CE9, Flounder Table
0x2CEA, Raccoon Wall Clock
0x2CEB, Tall Mini Cactus
0x2CEC, Mini Cactus
0x2CED, Round Mini Cactus
0x2CEE, Exercise Bike
0x2CEF, Butterfly Machine
0x2CF0, Lat Pulldown Machine
0x2CF1, Treadmill
0x2CF2, Bread Box
0x2CF3, Chaise Lounge
0x2CF4, Chocolate Fountain
0x2CF5, Box Sofa
0x2CF6, Box Corner Sofa
0x2CF7, Lunch Tray
0x2CF8, Hourglass
0x2CF9, Boxed Figurine
0x2CFA, Miniature Car
0x2CFB, Mini Circuit
0x2CFC, Capsule-toy Machine
0x2CFD, Bilboquet
0x2CFE, Foosball Table
0x2CFF, Slide Puzzle
0x2D00, Egg Basket
0x2D01, Partition Screen
0x2D02, Typewriter
0x2D03, Sleek Sideboard
0x2D04, Sleek Stereo
0x2D05, Sleek Bed
0x2D06, Sleek Sofa
0x2D07, Sleek Chair
0x2D08, Sleek Dresser
0x2D09, Sleek Closet
0x2D0A, Sleek Clock
0x2D0B, Sleek Lamp
0x2D0C, Sleek Table
0x2D0D, Sleek Side Table
0x2D0E, Modern Wood Bed
0x2D0F, Modern Wood Sofa
0x2D10, Modern Wood Chair
0x2D11, Modern Wood Chest
0x2D12, Modern Wood Closet
0x2D13, Modern Wood Clock
0x2D14, Modern Wood Lamp
0x2D15, Modern Wood Stool
0x2D16, Modern Wood Table
0x2D17, Modern Wood Shelf
0x2D18, Modern Wood TV
0x2D19, Mermaid Bed
0x2D1A, Mermaid Sofa
0x2D1B, Mermaid Chair
0x2D1C, Mermaid Dresser
0x2D1D, Mermaid Closet
0x2D1E, Mermaid Clock
0x2D1F, Mermaid Vanity
0x2D20, Mermaid Lamp
0x2D21, Mermaid Screen
0x2D22, Mermaid Shelf
0x2D23, Mermaid Table
0x2D24, Ice Dresser
0x2D25, Ice Closet
0x2D26, Ice Table
0x2D27, Ice Chair
0x2D28, Ice Side Table
0x2D29, Ice Lamp
0x2D2A, Ice Shelf
0x2D2B, Ice Sofa
0x2D2C, Ice Bed
0x2D2D, Ice Clock
0x2D2E, Ice Vanity
0x2D2F, Rococo Candlestick
0x2D30, Rococo Bed
0x2D31, Rococo Shelf
0x2D32, Rococo Sofa
0x2D33, Rococo Chair
0x2D34, Rococo Dresser
0x2D35, Rococo Wardrobe
0x2D36, Rococo Clock
0x2D37, Rococo Vanity
0x2D38, Rococo Lamp
0x2D39, Rococo Table
0x2D3A, Alpine Bed
0x2D3B, Alpine Sofa
0x2D3C, Alpine Chair
0x2D3D, Alpine Dresser
0x2D3E, Alpine Closet
0x2D3F, Alpine Lamp
0x2D40, Alpine Panel
0x2D41, Alpine Shelf
0x2D42, Large Alpine Table
0x2D43, Alpine Low Table
0x2D44, Alpine Kitchen Cart
0x2D45, Astro CD Player
0x2D46, Astro Bed
0x2D47, Astro Sofa
0x2D48, Astro Chair
0x2D49, Astro Dresser
0x2D4A, Astro Closet
0x2D4B, Astro Clock
0x2D4C, Astro Table
0x2D4D, Astro TV
0x2D4E, Astro Shelf
0x2D4F, Astro Lamp
0x2D50, Card Tower
0x2D51, Card Bed
0x2D52, Card Sofa
0x2D53, Card Chair
0x2D54, Card Dresser
0x2D55, Card Closet
0x2D56, Card Wall Clock
0x2D57, Card Lamp
0x2D58, Card Screen
0x2D59, Card Shelf
0x2D5A, Card Table
0x2D5B, Stripe Dresser
0x2D5C, Stripe Lamp
0x2D5D, Stripe Closet
0x2D5E, Stripe TV
0x2D5F, Stripe Table
0x2D60, Stripe Sofa
0x2D61, Stripe Shelf
0x2D62, Stripe Clock
0x2D63, Stripe Bed
0x2D64, Stripe Bathroom Sink
0x2D65, Stripe Chair
0x2D66, Sloppy Bed
0x2D67, Sloppy Sofa
0x2D68, Sloppy Clock
0x2D69, Sloppy Chair
0x2D6A, Sloppy Table
0x2D6B, Sloppy Closet
0x2D6C, Sloppy Sink
0x2D6D, Sloppy Lamp
0x2D6E, Sloppy Stereo
0x2D6F, Sloppy TV
0x2D70, Sloppy Dresser
0x2D71, Beacon Fire
0x2D72, Circle Banner
0x2D73, General's Fan
0x2D74, Hedge Standee
0x2D75, Grass Standee
0x2D76, Mountain Standee
0x2D77, Tree Standee
0x2D78, Cacao Tree
0x2D79, Drinking Fountain
0x2D7A, Potted Ivy
0x2D7B, Genie's Lamp
0x2D7C, Boomerang
0x2D7D, Neon Sign
0x2D7E, Rooster Of Barcelos
0x2D7F, Dala Horse
0x2D80, Dream Catcher
0x2D81, Skeleton Figurine
0x2D82, Post-office Poster
0x2D83, Shamrock Clock
0x2D84, Red-tasseled Lantern
0x2D85, Hula Doll
0x2D86, Moai Statue
0x2D87, Tribal Mask
0x2D88, Merlion
0x2D89, Pagoda
0x2D8A, Mermaid Statue
0x2D8B, Mouth Of Truth
0x2D8C, Manneken Pis
0x2D8D, Matryoshka
0x2D8E, Samgyetang
0x2D8F, Eiffel Tower
0x2D90, Jolly Roger
0x2D91, Vintage Telescope
0x2D92, Pirate's Armor
0x2D93, Marshmallow Chair
0x2D94, Cardboard Table
0x2D95, Cardboard Chair
0x2D96, Cardboard Sofa
0x2D97, Cardboard Closet
0x2D98, Cardboard Bed
0x2D99, Zodiac Rat
0x2D9A, Zodiac Ox
0x2D9B, Zodiac Tiger
0x2D9C, Zodiac Rabbit
0x2D9D, Zodiac Dragon
0x2D9E, Zodiac Snake
0x2D9F, Zodiac Horse
0x2DA0, Zodiac Goat
0x2DA1, Zodiac Monkey
0x2DA2, Zodiac Rooster
0x2DA3, Zodiac Dog
0x2DA4, Zodiac Boar
0x2DA5, Wall-mounted Monitor
0x2DA6, Hologram Machine
0x2DA7, Space Captain's Seat
0x2DA8, Crew Member's Seat
0x2DA9, Space Console
0x2DAA, Large Space Console
0x2DAB, Small Space Console
0x2DAC, Captain's Monitor
0x2DAD, Crew's Monitor
0x2DAE, Spherical Radar
0x2DAF, Chocolate Cake
0x2DB0, Cream And Sugar
0x2DB1, Coffee Cup
0x2DB2, Dessert Case
0x2DB3, Coffee Grinder
0x2DB4, Birthday Table
0x2DB5, Birthday Candles
0x2DB6, Birthday Sign
0x2DB7, Birthday Cake
0x2DB8, Lift Chair
0x2DB9, Snowman Matryoshka
0x2DBA, Ten Billion Barrel
0x2DBB, Curling Stone
0x2DBC, Pepper Mill
0x2DBD, Sketchbook
0x2DBE, Toy Camera
0x2DBF, Kinderdijk Windmill
0x2DC0, Tuk-tuk
0x2DC1, World Map
0x2DC2, Bobsled
0x2DC3, Slalom Gate
0x2DC4, Camp Stove
0x2DC5, Ski Rack
0x2DC6, Sitar
0x2DC7, Ayers Rock
0x2DC8, Smoker
0x2DC9, Gaudí's Lizard
0x2DCA, Songpyeon
0x2DCB, Bagpipes
0x2DCC, Big Ben
0x2DCD, Snow Machine
0x2DCE, Twelve-grape Plate
0x2DCF, Sea Globe
0x2DD0, Nutcracker
0x2DD1, Wii Balance Board
0x2DD2, Holiday Stocking
0x2DD3, Berliner
0x2DD4, Snowmobile
0x2DD5, Love Tester
0x2DD6, Statue Of Liberty
0x2DD7, Patchwork Chair
0x2DD8, Patchwork Dresser
0x2DD9, Patchwork Lamp
0x2DDA, Patchwork Table
0x2DDB, Patchwork Sofa
0x2DDC, General's Stool
0x2DDD, Shogi Piece
0x2DDE, Board Game Piece
0x2DDF, Balloon TV
0x2DE0, Balloon Sofa
0x2DE1, Balloon Clock
0x2DE2, Balloon Lamp
0x2DE3, Balloon Table
0x2DE4, Balloon Bed
0x2DE5, Balloon Chair
0x2DE6, Balloon Dresser
0x2DE7, Dog Lamp	
0x2DE8, Balloon Closet
0x2DE9, Balloon Vanity
0x2DEA, Lily Record Player
0x2DEB, Rose Sofa
0x2DEC, Sunflower Stereo
0x2DED, Tulip Dresser
0x2DEE, Violet Screen
0x2DEF, Hydrangea Bed
0x2DF0, Azalea Stool
0x2DF1, Pansy Table
0x2DF2, Cosmos Fan
0x2DF3, Hibiscus Clock
0x2DF4, Ultra Hand
0x2DF5, Ultra Scope
0x2DF6, Ultra Machine
0x2DF7, Giraffe Ruler
0x2DF8, Vintage Radio
0x2DF9, Zero Lamp
0x2DFA, One Lamp
0x2DFB, Two Lamp
0x2DFC, Three Lamp
0x2DFD, Four Lamp
0x2DFE, Five Lamp
0x2DFF, Six Lamp
0x2E00, Seven Lamp
0x2E01, Eight Lamp
0x2E02, Nine Lamp
0x2E03, Aries Rocking Chair
0x2E04, Taurus Bathtub
0x2E05, Gemini Closet
0x2E06, Cancer Table
0x2E07, Leo Sculpture
0x2E08, Virgo Harp
0x2E09, Libra Scale
0x2E0A, Scorpio Lamp
0x2E0B, Sagittarius Arrow
0x2E0C, Capricorn Ornament
0x2E0D, Aquarius Urn
0x2E0E, Pisces Lamp
0x2E0F, Sunrise Lamp
0x2E10, Aurora Screen
0x2E11, Sprout Table
0x2E12, Cherry-blossom Clock
0x2E13, Leaf Bed
0x2E14, Rainbow Screen
0x2E15, Palm-tree Lamp
0x2E16, Fireworks Table
0x2E17, Full-moon Vanity
0x2E18, Rice-plant Bed
0x2E19, Autumn-leaf Chair
0x2E1A, Tree-stump Chair
0x2E1B, Corkboard
0x2E1C, Kitchen Scale
0x2E1D, Sushi Platter
0x2E1E, Kokeshi Doll
0x2E1F, 24-hour-shop Model
0x2E20, In-store Bellpoint
0x2E21, Soft-drink Display
0x2E22, Sandwich Display
0x2E23, 24-hour-shop Sign
0x2E24, 24-hour-shop Counter
0x2E25, Barbecue Bed
0x2E26, Notebook Wardrobe
0x2E27, Eraser Sofa
0x2E28, Notebook Bed
0x2E29, Pencil Screen
0x2E2A, Sticker Tape Liner
0x2E2B, Set Square Table
// Nook Inventory
0x30FE, Red Flowers
0x30FF, White Flowers
0x3100, Yellow Flowers
0x3101, Tulips
0x3102, Pansies
0x3103, Cosmos
0x3104, Roses
0x3105, Red Mailbox
0x3106, Metal Mailbox
0x3107, Blue Mailbox
0x3108, Yellow Mailbox
0x3109, Orange Mailbox
0x310A, Green Mailbox
0x310B, Golden Mailbox
0x310C, Wooden Mailbox
0x310D, White Mailbox
0x310E, Pink Mailbox
0x310F, Zen Mailbox
0x3110, Shabby Mailbox
0x3111, Stainless Mailbox
0x3112, Square Mailbox
0x3113, Light-blue Mailbox
0x3114, Cyan Mailbox
0x3115, Mermaid Mailbox
0x3116, Cabana Mailbox
0x3117, Fairy-tale Mailbox
0x3118, Royal Mailbox
0x3119, Barrel Mailbox
0x311A, Sweets Mailbox
0x311B, Arched Circle Door
0x311C, Arched Fish Door
0x311D, Arched Astro Door
0x311E, Arched Door
0x311F, Arched Yellow Door
0x3120, Arched Metal Door
0x3121, Arched Patched Door
0x3122, Arched Sweets Door
0x3123, Arched Mermaid Door
0x3124, Arched Zen Door
0x3125, Arched Cabin Door
0x3126, Arch Fairy-tale Door
0x3127, Arched Brown Door
0x3128, Arched Green Door
0x3129, Arched Heavy Door
0x312A, Arched Blue Door
0x312B, Arched Beige Door
0x312C, Arched Imperial Door
0x312D, Arched Pink Door
0x312E, Arched Kiddie Door
0x312F, Arched Bamboo Door
0x3130, Arched Golden Door
0x3131, Basic Door
0x3132, Fish Door
0x3133, Astro Door
0x3134, Classic Door
0x3135, Yellow Door
0x3136, Metal Door
0x3137, Patched Door
0x3138, Sweets Door
0x3139, Mermaid Door
0x313A, Zen Door
0x313B, Cabin Door
0x313C, Fairy-tale Door
0x313D, Brown Door
0x313E, Green Door
0x313F, Heavy Door
0x3140, Blue Door
0x3141, Beige Door
0x3142, Imperial Door
0x3143, Pink Door
0x3144, Kiddie Door
0x3145, Bamboo Door
0x3146, Red Roof
0x3147, Green-tile Roof
0x3148, Blue-shingle Roof
0x3149, Astro Roof
0x314A, Kiddie Roof
0x314B, Black Modern Roof
0x314C, Straw-thatched Roof
0x314D, Black-tile Roof
0x314E, Fairy-tale Roof
0x314F, Ranch Roof
0x3150, Shanty Roof
0x3151, Concrete Roof
0x3152, Sweets Roof
0x3153, White Roof
0x3154, Purple-shingle Roof
0x3155, Black-straw Roof
0x3156, Mermaid Roof
0x3157, Simple Blue Roof
0x3158, Purple Roof
0x3159, Pink Roof
0x315A, Black Roof
0x315B, Yellow Roof
0x315C, Fuchsia Roof
0x315D, Black-shingle Roof
0x315E, Brown Roof
0x315F, Grass Roof
0x3160, Stone Roof
0x3161, Mint Fairy-tale Roof
0x3162, Uneven Stone Roof
0x3163, Simple Green Roof
0x3164, Simple Gray Roof
0x3165, Golden Roof
0x3166, Blue Roof
0x3167, Yellow Roof
0x3168, Green Roof
0x3169, Rope Fence
0x316A, Picket Fence
0x316B, Country Fence
0x316C, Hedge
0x316D, Pink Mermaid Fence
0x316E, Blue Mermaid Fence
0x316F, Red-brick Fence
0x3170, Gray-brick Fence
0x3171, Pink Fence
0x3172, Fairy-tale Fence
0x3173, Corral Fence
0x3174, Curvy Fence
0x3175, Blue Fence
0x3176, Fancy Fence
0x3177, Zen Fence
0x3178, Barbed-wire Fence
0x3179, Sweets Fence
0x317A, Concrete Fence
0x317B, Shanty Fence
0x317C, Bamboo Fence
0x317D, Sculpted Hedge
0x317E, Cinder-block Wall
0x317F, Golden Fence
0x3180, Brick Exterior
0x3181, Exotic Exterior
0x3182, Cobblestone Exterior
0x3183, Astro Exterior
0x3184, Kiddie Exterior
0x3185, Simple Exterior
0x3186, Cabana Exterior
0x3187, Zen Exterior
0x3188, Fairy-tale Exterior
0x3189, Cabin Exterior
0x318A, Shanty Exterior
0x318B, Concrete Exterior
0x318C, Sweets Exterior
0x318D, White-brick Exterior
0x318E, Chalet Exterior
0x318F, Brown-brick Exterior
0x3190, Mermaid Exterior
0x3191, Red-barn Exterior
0x3192, Blue Chalet Exterior
0x3193, Pink Exterior
0x3194, Blue Exterior
0x3195, Orange Exterior
0x3196, Garden Exterior
0x3197, Yellow Exterior
0x3198, White Exterior
0x3199, Stucco Exterior
0x319A, Stone Exterior
0x319B, Melon Exterior
0x319C, Earthy Exterior
0x319D, Fancy Exterior
0x319E, Black Exterior
0x319F, Golden Exterior
0x31A0, Colorful Gravel
0x31A1, Stone Pavement
0x31A2, Brick Pavement
0x31A3, Pebble Pavement
0x31A4, Square Pavement
0x31A5, Concrete Pavement
0x31A6, Blue-brick Pavement
0x31A7, Pink Pavement
0x31A8, Brown Pavement
0x31A9, Mansion
0x31AA, Zen Castle
0x31AB, Castle
0x31AC, Modern House
//Custom Pattern
0x3094, Custom Pattern
//Room Reserved Space
0x7FFC, Multispace Furniture
