//Villager Info
ID = 0x0000, Name = Cyrano, Personality = 2, Catchphrase = ah-CHOO, Shirt = 0x2472, Furniture = [0x213C, 0x2390, 0x241A, 0x27EA, 0x2B9A, 0x2B9B, 0x2BA7, 0x2B9B, 0x29E8, 0x7FFE, 0x2BA6, 0x2B99, 0x2BA5, 0x29B6, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x200000, ]
ID = 0x0106, Name = Anicotti, Personality = 5, Catchphrase = cannoli, Shirt = 0x2476, Furniture = [0x216B, 0x234F, 0x2428, 0x27F3, 0x2A26, 0x2A21, 0x2C4B, 0x2A22, 0x2A25, 0x2B90, 0x2BE8, 0x2C3D, 0x2BC9, 0x2A28, 0x2C39, 0x293E, 0x7FFE, 0x7FFE, 0x2A2B, 0x7FFE, 0x190106, ]
ID = 0x0107, Name = Broccolo, Personality = 0, Catchphrase = eat it, Shirt = 0x24E4, Furniture = [0x2147, 0x2378, 0x2407, 0x27E6, 0x2B34, 0x2A45, 0x2C69, 0x2C01, 0x2A4B, 0x2B39, 0x2BD8, 0x2BC3, 0x2BBF, 0x2BC0, 0x2B89, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A4C, 0x7FFE, 0x1F0107, ]
ID = 0x0108, Name = Moose, Personality = 1, Catchphrase = shorty, Shirt = 0x2464, Furniture = [0x216E, 0x238A, 0x242F, 0x27FB, 0x7FFE, 0x2C49, 0x2D35, 0x2ACB, 0x2AC9, 0x2D33, 0x2D1F, 0x2C79, 0x2BD5, 0x2CFD, 0x2DAC, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D71, 0x2CD6, 0x1E0108, ]
ID = 0x0109, Name = Bettina, Personality = 4, Catchphrase = eekers, Shirt = 0x253B, Furniture = [0x212E, 0x237A, 0x243D, 0x2808, 0x2B2F, 0x2DB8, 0x2DC0, 0x2C1E, 0x2DC1, 0x2BD8, 0x2C20, 0x2C26, 0x2C42, 0x2C47, 0x2C24, 0x2C29, 0x2B2B, 0x7FFE, 0x2D75, 0x7FFE, 0x190109, ]
ID = 0x010A, Name = Greta, Personality = 6, Catchphrase = yelp, Shirt = 0x2582, Furniture = [0x217F, 0x237E, 0x241B, 0x2809, 0x2B9A, 0x2BA1, 0x2C4B, 0x2CEF, 0x2B9B, 0x2B9E, 0x2B9C, 0x2BCE, 0x2D43, 0x2CF4, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D80, 0x7FFE, 0x1010A, ]
ID = 0x010B, Name = Penelope, Personality = 5, Catchphrase = oh bow, Shirt = 0x2500, Furniture = [0x2182, 0x236D, 0x240C, 0x27E9, 0x2A4D, 0x2AD8, 0x2DE7, 0x2B93, 0x2DED, 0x7FFE, 0x2A56, 0x2BDD, 0x2ADB, 0x2D42, 0x2CF8, 0x2D5D, 0x2C39, 0x7FFE, 0x2D72, 0x2EC5, 0x1010B, ]
ID = 0x010C, Name = Chadder, Personality = 3, Catchphrase = fromage, Shirt = 0x251C, Furniture = [0x214C, 0x239E, 0x2456, 0x27F6, 0x2CED, 0x2D40, 0x2DF7, 0x2DF1, 0x2DF6, 0x2BD5, 0x298E, 0x2DF9, 0x2DF8, 0x2DEF, 0x2D56, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2CD6, 0x49010C, ]
ID = 0x010D, Name = Octavian, Personality = 2, Catchphrase = sucker, Shirt = 0x2464, Furniture = [0x214F, 0x2364, 0x2403, 0x27FD, 0x2B10, 0x2B0B, 0x2B0D, 0x2B0A, 0x2B0C, 0x2B07, 0x2B07, 0x2A5E, 0x2A5C, 0x2B0E, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x1B010D, ]
ID = 0x010E, Name = Marina, Personality = 4, Catchphrase = blurp, Shirt = 0x249C, Furniture = [0x214B, 0x234D, 0x23EC, 0x27EB, 0x2A4D, 0x2C6F, 0x2A4E, 0x7FFE, 0x2A51, 0x2A54, 0x2C3B, 0x2C47, 0x2A52, 0x2A56, 0x2C37, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A57, 0x12010E, ]
ID = 0x010F, Name = Zucker, Personality = 0, Catchphrase = bloop, Shirt = 0x2501, Furniture = [0x2172, 0x237B, 0x2422, 0x27EC, 0x2D3C, 0x2D3C, 0x2B43, 0x2C23, 0x2B24, 0x2D2D, 0x2D30, 0x2B49, 0x2BF6, 0x7FFE, 0x2CFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D75, 0x2D6F, 0x47010F, ]
ID = 0x0110, Name = Inkwell, Personality = 1, Catchphrase = splat, Shirt = 0x7FFE, Furniture = [0x217A, 0x23E5, 0x248D, 0x2803, 0x3046, 0x304C, 0x7FFE, 0x2A3E, 0x7FFE, 0x3047, 0x3047, 0x3047, 0x3047, 0x7FFE, 0x3043, 0x3049, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x350110, ]
ID = 0x0111, Name = Queenie, Personality = 6, Catchphrase = chicken, Shirt = 0x24E1, Furniture = [0x2148, 0x238B, 0x2414, 0x27E8, 0x2DDA, 0x2DDE, 0x2BF1, 0x29F9, 0x2C49, 0x7FFE, 0x2C20, 0x2C26, 0x2BE2, 0x2AED, 0x2C58, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x70111, ]
ID = 0x0112, Name = Gladys, Personality = 4, Catchphrase = stretch, Shirt = 0x2473, Furniture = [0x2144, 0x237D, 0x241A, 0x27EA, 0x7FFE, 0x2CBA, 0x29E7, 0x2C6A, 0x2C78, 0x2D4E, 0x2BF2, 0x2B9E, 0x24BF, 0x2CFF, 0x2C46, 0x2BCE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x120112, ]
ID = 0x0113, Name = Sandy, Personality = 4, Catchphrase = speedy, Shirt = 0x7FFE, Furniture = [0x214C, 0x23B2, 0x2453, 0x27FA, 0x2BEE, 0x2FD2, 0x2FD2, 0x2FD5, 0x2FD5, 0x2E22, 0x2FD3, 0x2FA8, 0x2F32, 0x2CF6, 0x2EF1, 0x2CE7, 0x2EF1, 0x3005, 0x2DEA, 0x7FFE, 0x290113, ]
ID = 0x0114, Name = Sprocket, Personality = 1, Catchphrase = zort, Shirt = 0x7FFE, Furniture = [0x2170, 0x23D4, 0x2406, 0x2800, 0x7FFE, 0x7FFE, 0x2FA2, 0x7FFE, 0x2EE6, 0x2FA6, 0x7FFE, 0x2FF0, 0x2F9E, 0x2FC0, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x40114, ]
ID = 0x0115, Name = Julia, Personality = 6, Catchphrase = dahling, Shirt = 0x7FFE, Furniture = [0x2175, 0x23B0, 0x2477, 0x27E8, 0x2F2C, 0x7FFE, 0x7FFE, 0x7FFE, 0x2FD8, 0x2F8F, 0x2F8F, 0x2F77, 0x2F77, 0x2D1F, 0x2FFC, 0x2FBC, 0x3004, 0x7FFE, 0x2D7B, 0x7FFE, 0x2A0115, ]
ID = 0x0116, Name = Cranston, Personality = 0, Catchphrase = sweatband, Shirt = 0x2587, Furniture = [0x216C, 0x239D, 0x2437, 0x2809, 0x2B2F, 0x2C2B, 0x2C4D, 0x2316, 0x2C69, 0x2B3A, 0x2B3A, 0x2B3A, 0x2AF0, 0x2C5F, 0x2B3C, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x160116, ]
ID = 0x0117, Name = Phil, Personality = 3, Catchphrase = hurk, Shirt = 0x2472, Furniture = [0x216C, 0x2370, 0x242D, 0x27EA, 0x29F5, 0x2AEF, 0x2C4C, 0x2AEA, 0x7FFE, 0x7FFE, 0x2AF1, 0x2AF0, 0x7FFE, 0x2BDA, 0x2C24, 0x2D2B, 0x2D20, 0x7FFE, 0x2D72, 0x7FFE, 0x210117, ]
ID = 0x0118, Name = Blanche, Personality = 6, Catchphrase = quite so, Shirt = 0x24D1, Furniture = [0x217F, 0x237E, 0x2422, 0x27E8, 0x7FFE, 0x29E4, 0x2CEF, 0x29E2, 0x2C49, 0x2B99, 0x2BA0, 0x2BB4, 0x2BB6, 0x2CB7, 0x2BCE, 0x2CEB, 0x7FFE, 0x7FFE, 0x2B9F, 0x7FFE, 0xE0118, ]
ID = 0x0119, Name = Flora, Personality = 5, Catchphrase = pinky, Shirt = 0x249E, Furniture = [0x2180, 0x236E, 0x2424, 0x27F0, 0x29F5, 0x2C49, 0x2A53, 0x2A51, 0x7FFE, 0x2CA1, 0x2A54, 0x2C3D, 0x2B2A, 0x2B29, 0x2D0B, 0x2BED, 0x7FFE, 0x7FFE, 0x2D7B, 0x7FFE, 0x180119, ]
ID = 0x011A, Name = Phoebe, Personality = 7, Catchphrase = sparky, Shirt = 0x24D9, Furniture = [0x2180, 0x2372, 0x240D, 0x27EC, 0x2ADC, 0x2C44, 0x2B93, 0x2B93, 0x2C6A, 0x2BEC, 0x29A0, 0x2CFA, 0x2BB5, 0x2C47, 0x2D67, 0x7FFE, 0x7FFE, 0x7FFE, 0x2CB8, 0x7FFE, 0x1C011A, ]
ID = 0x011B, Name = Apollo, Personality = 2, Catchphrase = pah, Shirt = 0x2515, Furniture = [0x2145, 0x23B6, 0x2420, 0x27EA, 0x2A37, 0x2C05, 0x2A3B, 0x2C4A, 0x2A3F, 0x2BDA, 0x2A3C, 0x7FFE, 0x3130, 0x3136, 0x2D03, 0x2A40, 0x7FFE, 0x7FFE, 0x2D7A, 0x7FFE, 0x8011B, ]
ID = 0x011C, Name = Amelia, Personality = 6, Catchphrase = cuz, Shirt = 0x24F7, Furniture = [0x213F, 0x23C4, 0x23F4, 0x2801, 0x2A32, 0x2A31, 0x2A2C, 0x29ED, 0x2A34, 0x2B90, 0x7FFE, 0x2C46, 0x2BE9, 0x2970, 0x2950, 0x2D67, 0x2D95, 0x7FFE, 0x2A36, 0x7FFE, 0x24011C, ]
ID = 0x011D, Name = Pierce, Personality = 1, Catchphrase = hawkeye, Shirt = 0x251A, Furniture = [0x2131, 0x2391, 0x2417, 0x27FF, 0x2A10, 0x2AE8, 0x2D31, 0x2C6F, 0x2A0B, 0x2AED, 0x2BE1, 0x2A0E, 0x7FFE, 0x2C70, 0x2CFE, 0x2D45, 0x7FFE, 0x7FFE, 0x2AEC, 0x7FFE, 0x011D, ]
ID = 0x011E, Name = Buzz, Personality = 2, Catchphrase = captain, Shirt = 0x7FFE, Furniture = [0x216F, 0x239B, 0x2483, 0x27FB, 0x2B2F, 0x2F55, 0x7FFE, 0x29E2, 0x2F4B, 0x2FAE, 0x2F90, 0x2BF6, 0x2F50, 0x2F8A, 0x2F9A, 0x2F2D, 0x7FFE, 0x7FFE, 0x7FFE, 0x2F82, 0x19011E, ]
ID = 0x011F, Name = Avery, Personality = 2, Catchphrase = skree-haw, Shirt = 0x24C5, Furniture = [0x213F, 0x2363, 0x2435, 0x2805, 0x2C1A, 0x7FFE, 0x7FFE, 0x2B02, 0x2B03, 0x2BF9, 0x2B36, 0x2BFC, 0x2C67, 0x2C67, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x46011F, ]
ID = 0x0120, Name = Frank, Personality = 1, Catchphrase = crushy, Shirt = 0x2554, Furniture = [0x2142, 0x236A, 0x2405, 0x27EA, 0x2B20, 0x2B24, 0x2B23, 0x2B24, 0x2B25, 0x2B27, 0x2B26, 0x2B70, 0x2B7E, 0x2E23, 0x2D26, 0x2C4E, 0x2B22, 0x2B84, 0x2D71, 0x7FFE, 0x1F0120, ]
ID = 0x0121, Name = Sterling, Personality = 1, Catchphrase = skraaaaw, Shirt = 0x252D, Furniture = [0x213E, 0x2396, 0x2415, 0x27ED, 0x7FFE, 0x2CF0, 0x2ADF, 0x2AE2, 0x7FFE, 0x2BDE, 0x2B5B, 0x2B5B, 0x2C0F, 0x2C0F, 0x2C46, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D7B, 0x7FFE, 0x400121, ]
ID = 0x0122, Name = Keaton, Personality = 3, Catchphrase = wingo, Shirt = 0x25A2, Furniture = [0x2181, 0x2399, 0x243A, 0x27FD, 0x2B2F, 0x2C2D, 0x2C2D, 0x2CC9, 0x2BB2, 0x2C33, 0x2C2F, 0x2C4E, 0x2C31, 0x2C31, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x30122, ]
ID = 0x0123, Name = Celia, Personality = 4, Catchphrase = feathers, Shirt = 0x2584, Furniture = [0x2133, 0x2373, 0x2421, 0x27E8, 0x2A00, 0x2A08, 0x2C4A, 0x2A01, 0x2A04, 0x2BF3, 0x29FA, 0x2A09, 0x2E3D, 0x2A03, 0x2CEB, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A0A, 0x7FFE, 0x50123, ]
ID = 0x0124, Name = Aurora, Personality = 4, Catchphrase = b-b-baby, Shirt = 0x24B3, Furniture = [0x2148, 0x2364, 0x2417, 0x27F4, 0x2A5D, 0x2C6C, 0x2C6C, 0x2C1E, 0x2C4D, 0x2AED, 0x2AEB, 0x2C1F, 0x2972, 0x2AF1, 0x2CB0, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2CD6, 0x230124, ]
ID = 0x0125, Name = Roald, Personality = 1, Catchphrase = b-b-buddy, Shirt = 0x247F, Furniture = [0x215D, 0x2368, 0x23F5, 0x27F5, 0x2E8E, 0x2D31, 0x2A45, 0x7FFE, 0x2C03, 0x2CEC, 0x2DA6, 0x2B82, 0x2DA7, 0x2C2C, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A4C, 0x7FFE, 0x180125, ]
ID = 0x0126, Name = Cube, Personality = 0, Catchphrase = d-d-dude, Shirt = 0x249F, Furniture = [0x2150, 0x2352, 0x240F, 0x27FA, 0x2A5D, 0x2A58, 0x2A5F, 0x2C4D, 0x2DAB, 0x2A61, 0x2A5C, 0x2E23, 0x2A5C, 0x2D53, 0x2D56, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A62, 0x50126, ]
ID = 0x0127, Name = Hopper, Personality = 2, Catchphrase = slushie, Shirt = 0x2506, Furniture = [0x213E, 0x2375, 0x2419, 0x2803, 0x2A32, 0x7FFE, 0x2A33, 0x2A31, 0x2A31, 0x2A2D, 0x2B82, 0x2A35, 0x2C64, 0x297C, 0x2B85, 0x2D56, 0x7FFE, 0x7FFE, 0x2A36, 0x7FFE, 0x20127, ]
ID = 0x0128, Name = Friga, Personality = 6, Catchphrase = brrrmph, Shirt = 0x24AE, Furniture = [0x213B, 0x238F, 0x23ED, 0x27E8, 0x2A00, 0x2C49, 0x2A04, 0x29FC, 0x2A01, 0x2A09, 0x7FFE, 0x2A06, 0x2522, 0x2516, 0x2D2B, 0x7FFE, 0x7FFE, 0x7FFE, 0x2CD7, 0x7FFE, 0x120128, ]
ID = 0x0129, Name = Gwen, Personality = 6, Catchphrase = h-h-h-hon, Shirt = 0x24B1, Furniture = [0x215C, 0x239E, 0x242D, 0x27E8, 0x2BEE, 0x2A01, 0x29FB, 0x29FC, 0x29F9, 0x29FE, 0x2C46, 0x2CF6, 0x7FFE, 0x2BD5, 0x2CF8, 0x2C38, 0x2C7F, 0x7FFE, 0x29FF, 0x7FFE, 0x0129, ]
ID = 0x012A, Name = Puck, Personality = 0, Catchphrase = brrrrrrrrr, Shirt = 0x2459, Furniture = [0x2142, 0x23B9, 0x2454, 0x27ED, 0x7FFE, 0x2E62, 0x2E7E, 0x2E77, 0x2E6C, 0x2C34, 0x2E6F, 0x2C48, 0x2C35, 0x2D7C, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D0A, 0x7FFE, 0x18012A, ]
ID = 0x012B, Name = Wade, Personality = 0, Catchphrase = so it goes, Shirt = 0x7FFE, Furniture = [0x217F, 0x237E, 0x2476, 0x27F7, 0x2B9A, 0x2F64, 0x7FFE, 0x2BA1, 0x2F8B, 0x3008, 0x2FBB, 0x3012, 0x7FFE, 0x2F0E, 0x2EF7, 0x2FDF, 0x7FFE, 0x7FFE, 0x2B9F, 0x7FFE, 0x1012B, ]
ID = 0x012C, Name = Boomer, Personality = 0, Catchphrase = human, Shirt = 0x251D, Furniture = [0x213D, 0x239D, 0x2408, 0x2804, 0x7FFE, 0x2E56, 0x2E54, 0x2E53, 0x2E54, 0x2E55, 0x2E55, 0x2E51, 0x2E51, 0x2C48, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x4012C, ]
ID = 0x012D, Name = Iggly, Personality = 1, Catchphrase = waddler, Shirt = 0x248A, Furniture = [0x212C, 0x2368, 0x2455, 0x27E6, 0x2D40, 0x2B37, 0x2E11, 0x2E18, 0x7FFE, 0x2E19, 0x29BC, 0x29BD, 0x7FFE, 0x2D63, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D72, 0x7FFE, 0x8012D, ]
ID = 0x012E, Name = Tex, Personality = 3, Catchphrase = picante, Shirt = 0x2553, Furniture = [0x2170, 0x2382, 0x2419, 0x27FB, 0x2DAF, 0x2A3E, 0x2DB0, 0x2D59, 0x7FFE, 0x2CEE, 0x2BEB, 0x2D1B, 0x2D4D, 0x2D44, 0x2DAE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D7A, 0x2CD6, 0x1F012E, ]
ID = 0x012F, Name = Flo, Personality = 7, Catchphrase = cha, Shirt = 0x24F9, Furniture = [0x2179, 0x23B4, 0x2419, 0x27FE, 0x2A37, 0x2A3D, 0x2A3F, 0x2B93, 0x2C49, 0x2BE1, 0x2D09, 0x2D1A, 0x7FFE, 0x2BEC, 0x2179, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x8012F, ]
ID = 0x0130, Name = Sprinkle, Personality = 5, Catchphrase = frappe, Shirt = 0x24C0, Furniture = [0x215C, 0x23B7, 0x2417, 0x27FA, 0x2DEC, 0x2C4B, 0x2DE5, 0x2AEF, 0x2C6F, 0x2C70, 0x2BDD, 0x2DE9, 0x2D2A, 0x2D37, 0x2D2B, 0x2C24, 0x7FFE, 0x7FFE, 0x2AEC, 0x2D6B, 0x1D0130, ]
ID = 0x0131, Name = Curly, Personality = 1, Catchphrase = nyoink, Shirt = 0x2486, Furniture = [0x2139, 0x23A0, 0x240E, 0x27E6, 0x29F0, 0x2B93, 0x2B93, 0x2C23, 0x2B24, 0x2C48, 0x2C27, 0x2C21, 0x299A, 0x2C22, 0x2CFB, 0x2C28, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D69, 0x230131, ]
ID = 0x0132, Name = Truffles, Personality = 5, Catchphrase = snoutie, Shirt = 0x24CE, Furniture = [0x2161, 0x236F, 0x2411, 0x27F5, 0x2A4D, 0x2C1E, 0x2C1C, 0x2A51, 0x2C4D, 0x2A52, 0x7FFE, 0x2AED, 0x2C27, 0x7FFE, 0x2D3A, 0x2D05, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x10132, ]
ID = 0x0133, Name = Rasher, Personality = 2, Catchphrase = swine, Shirt = 0x2485, Furniture = [0x213C, 0x2384, 0x2411, 0x27FB, 0x2E14, 0x2C2B, 0x2C23, 0x2E11, 0x2C1C, 0x2B7E, 0x2C27, 0x2C42, 0x2BF7, 0x2D01, 0x2D03, 0x2C29, 0x7FFE, 0x7FFE, 0x2D75, 0x7FFE, 0x1B0133, ]
ID = 0x0134, Name = Hugh, Personality = 0, Catchphrase = snortle, Shirt = 0x24AB, Furniture = [0x2138, 0x2351, 0x240F, 0x27F6, 0x2A47, 0x2A4B, 0x2C1E, 0x2A45, 0x2A42, 0x2C26, 0x2C22, 0x7FFE, 0x2C3A, 0x2D39, 0x2D9C, 0x2C58, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x1B0134, ]
ID = 0x0135, Name = Lucy, Personality = 4, Catchphrase = snoooink, Shirt = 0x2494, Furniture = [0x2156, 0x2376, 0x2411, 0x27F0, 0x29F5, 0x2C6A, 0x2C6C, 0x29E7, 0x2C4B, 0x2BCF, 0x2C43, 0x2C53, 0x2C57, 0x2C1D, 0x2B40, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x150135, ]
ID = 0x0136, Name = Crackle, Personality = 0, Catchphrase = snork, Shirt = 0x24AB, Furniture = [0x2138, 0x236B, 0x2406, 0x27EE, 0x7FFE, 0x2B5D, 0x2B5C, 0x2B24, 0x2B24, 0x2C5B, 0x2C5B, 0x2C5C, 0x2C5C, 0x2B65, 0x2B7B, 0x2C4E, 0x2DA1, 0x7FFE, 0x2D6D, 0x7FFE, 0x160136, ]
ID = 0x0137, Name = Cobb, Personality = 1, Catchphrase = hot dog, Shirt = 0x24A5, Furniture = [0x2165, 0x2396, 0x241F, 0x27E7, 0x2B47, 0x2B43, 0x2B6A, 0x2D3E, 0x2B41, 0x2B67, 0x2B68, 0x2B1D, 0x2C79, 0x2C79, 0x2B44, 0x2C7F, 0x2C4E, 0x7FFE, 0x7FFE, 0x7FFE, 0x270137, ]
ID = 0x0138, Name = Boris, Personality = 2, Catchphrase = schnort, Shirt = 0x7FFE, Furniture = [0x2174, 0x23D2, 0x247B, 0x2805, 0x7FFE, 0x304D, 0x2DB6, 0x2C4C, 0x2C4B, 0x2F7A, 0x2F7A, 0x2F97, 0x2F97, 0x2FB3, 0x2F72, 0x2FC2, 0x2FC2, 0x7FFE, 0x2D7A, 0x2F81, 0x2B0138, ]
ID = 0x0139, Name = Maggie, Personality = 4, Catchphrase = schep, Shirt = 0x7FFE, Furniture = [0x2163, 0x2367, 0x2474, 0x27FA, 0x2B2F, 0x2EF5, 0x2F47, 0x2F4B, 0x2F47, 0x2F05, 0x2EDA, 0x2FCF, 0x2EF4, 0x2FC7, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x120139, ]
ID = 0x013A, Name = Peggy, Personality = 5, Catchphrase = shweetie, Shirt = 0x248B, Furniture = [0x2135, 0x2385, 0x240E, 0x27FC, 0x2BEE, 0x2B2D, 0x7FFE, 0x2A1B, 0x2A1F, 0x2BD7, 0x2A1C, 0x2CF6, 0x2983, 0x2C47, 0x2C37, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A15, 0x7FFE, 0x013A, ]
ID = 0x013B, Name = Gala, Personality = 4, Catchphrase = snortie, Shirt = 0x2452, Furniture = [0x2161, 0x23B8, 0x2453, 0x27F8, 0x29F5, 0x2AD8, 0x2B93, 0x2AEA, 0x2C4A, 0x2C3E, 0x7FFE, 0x2AED, 0x2D39, 0x29BC, 0x2CA3, 0x2CA3, 0x7FFE, 0x7FFE, 0x2D6A, 0x7FFE, 0x27013B, ]
ID = 0x013C, Name = Chops, Personality = 3, Catchphrase = zoink, Shirt = 0x256B, Furniture = [0x2181, 0x238D, 0x2427, 0x2809, 0x2CF0, 0x2DDE, 0x7FFE, 0x2C49, 0x2DDC, 0x2A06, 0x2C80, 0x2BDB, 0x29FA, 0x2D1F, 0x2CEB, 0x7FFE, 0x7FFE, 0x7FFE, 0x2AE6, 0x7FFE, 0x5013C, ]
ID = 0x013D, Name = Kevin, Personality = 1, Catchphrase = weeweewee, Shirt = 0x2561, Furniture = [0x2178, 0x239C, 0x243B, 0x2802, 0x7FFE, 0x2CC9, 0x2CC9, 0x2B13, 0x2B19, 0x2C65, 0x2C4F, 0x2C61, 0x2B17, 0x2B18, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x1A013D, ]
ID = 0x013E, Name = Pancetti, Personality = 6, Catchphrase = sooey, Shirt = 0x2590, Furniture = [0x2130, 0x234D, 0x245F, 0x27FE, 0x2BC8, 0x7FFE, 0x2C1E, 0x2C4B, 0x2DE4, 0x2DE8, 0x2DEE, 0x2C27, 0x2BD7, 0x2BD7, 0x2C24, 0x2D5D, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D69, 0x2013E, ]
ID = 0x013F, Name = Agnes, Personality = 7, Catchphrase = snuffle, Shirt = 0x2497, Furniture = [0x2174, 0x236E, 0x2450, 0x2800, 0x2A4D, 0x2A55, 0x2DB6, 0x2C4B, 0x2A51, 0x2A52, 0x2A54, 0x2D1A, 0x2BE1, 0x2DB5, 0x2D03, 0x2D36, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A57, 0x18013F, ]
ID = 0x0140, Name = Ganon, Personality = 2, Catchphrase = heh heh, Shirt = 0x7FFE, Furniture = [0x2159, 0x23E4, 0x248C, 0x27E7, 0x3082, 0x2AFB, 0x7FFE, 0x2AFB, 0x7FFE, 0x2C80, 0x2C80, 0x2B4E, 0x3080, 0x3080, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x270140, ]
ID = 0x0141, Name = Bunnie, Personality = 5, Catchphrase = tee-hee, Shirt = 0x24AB, Furniture = [0x2133, 0x2378, 0x2457, 0x27FA, 0x2BC8, 0x2BEF, 0x2C49, 0x2A04, 0x2A04, 0x2D48, 0x2C6E, 0x2D1A, 0x2BD8, 0x2D39, 0x2B88, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x1B0141, ]
ID = 0x0142, Name = Dotty, Personality = 5, Catchphrase = wee one, Shirt = 0x2481, Furniture = [0x2150, 0x23B6, 0x2450, 0x27EE, 0x2A37, 0x2CED, 0x7FFE, 0x2DB6, 0x2C6C, 0x2C6D, 0x2DB5, 0x7FFE, 0x2BD7, 0x2DB7, 0x2DAE, 0x2D56, 0x7FFE, 0x7FFE, 0x2D0A, 0x7FFE, 0x380142, ]
ID = 0x0143, Name = Coco, Personality = 4, Catchphrase = doyoing, Shirt = 0x2472, Furniture = [0x2159, 0x237F, 0x2434, 0x27E9, 0x2C1A, 0x2C1A, 0x29E7, 0x29E4, 0x29E7, 0x2966, 0x296C, 0x297E, 0x29D8, 0x2991, 0x2CB7, 0x2CB6, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x480143, ]
ID = 0x0144, Name = Snake, Personality = 1, Catchphrase = bunyip, Shirt = 0x2515, Furniture = [0x2132, 0x2380, 0x243A, 0x2804, 0x2C66, 0x2B9B, 0x2BA7, 0x2BA8, 0x2BA9, 0x2E1C, 0x2E1C, 0x2E1B, 0x2BB6, 0x2E1B, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x170144, ]
ID = 0x0145, Name = Gaston, Personality = 2, Catchphrase = mon chou, Shirt = 0x25A0, Furniture = [0x2159, 0x23A5, 0x2441, 0x2800, 0x2E3E, 0x2E10, 0x2C1C, 0x2C23, 0x2E40, 0x2BF7, 0x2C48, 0x2C72, 0x2E17, 0x2C71, 0x2D26, 0x7FFE, 0x7FFE, 0x7FFE, 0x2E12, 0x7FFE, 0x200145, ]
ID = 0x0146, Name = Gabi, Personality = 5, Catchphrase = honeybun, Shirt = 0x24B4, Furniture = [0x214E, 0x2379, 0x2430, 0x27F0, 0x2A00, 0x2BEF, 0x7FFE, 0x2BF1, 0x2A05, 0x2BD7, 0x2CF6, 0x2C47, 0x2A03, 0x2A03, 0x2BF4, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A0A, 0x7FFE, 0x120146, ]
ID = 0x0147, Name = Pippy, Personality = 5, Catchphrase = li'l hare, Shirt = 0x24AD, Furniture = [0x2138, 0x2374, 0x23F0, 0x2802, 0x2D41, 0x2D9D, 0x2C4A, 0x2AEF, 0x2AEA, 0x2BE1, 0x2AED, 0x2C26, 0x2C22, 0x2D39, 0x2D36, 0x7FFE, 0x7FFE, 0x7FFE, 0x2AEC, 0x2CD6, 0x240147, ]
